"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YGR143W",875.314915121049,-0.243477384521969,0.147574212582166,-1.64986402611775,0.0989707499048289,0.292878448156752
"tR(UCU)G1",38.5808160250759,-0.18860746161388,0.541637206688653,-0.348217329394612,0.727676974268063,NA
"YGL218W",1.03390914442052,-1.5283364254059,3.14057763324312,-0.486641823220164,0.62651217954224,NA
"YGL198W",329.768670580442,-0.0395361696834393,0.202411124790655,-0.195326070759845,0.845137688612507,0.93941465983129
"YGL083W",676.090330551327,-0.223439496048181,0.147557427716931,-1.51425448047807,0.129961308722661,0.345427086494846
"tC(GCA)G",8.97238701507879,-1.02066874835153,1.10114047027677,-0.926919658211257,0.353968249720925,NA
"YGR071C",659.034830757357,-0.278827829346493,0.141935284858257,-1.96447155212281,0.0494754321800012,0.184831501139431
"YGR259C",0.123626699677085,-0.897129117647922,4.96951524951052,-0.18052648449691,0.856739264320605,NA
"YGR058W",168.613074360911,0.556252513575472,0.284363772400866,1.95613002626553,0.0504498388402781,0.186484134648088
"YGL195W",24543.3105790041,-0.325892852907453,0.0560808950371513,-5.81112075139962,6.20559806981795e-09,1.85836091930377e-07
"YGL192W",0,NA,NA,NA,NA,NA
"YGL206C",12563.1431590319,-0.22889234235814,0.0685634967973138,-3.33839948441934,0.000842625102492469,0.00792482963192548
"YGR060W",14963.4234025213,-0.1752451950569,0.0612841969535497,-2.85954950490299,0.00424243196430977,0.0301110506972557
"YGL257C",801.939753989507,-0.360773914908706,0.134032133320447,-2.6916971771699,0.00710894615461107,0.0448311919660158
"YGL236C",663.726470466132,0.180104559965445,0.141686955813417,1.27114425552779,0.203677333648027,0.450699393110181
"YGR138C",478.781680701261,-0.136619143968857,0.179971374684519,-0.759115966127076,0.44778318902276,0.695007166997631
"YGR015C",196.042262901524,0.199315110066536,0.255882107950257,0.778933359831796,0.436018971430668,0.687823008157029
"YGL023C",375.593950120451,0.0355269135823682,0.190657093901589,0.186339321843991,0.852178673051931,0.942657766674571
"YGL144C",403.048064398021,0.0976257259452998,0.175714250244378,0.555593674443165,0.578488656676069,0.787250662791249
"YGL071W",371.516129328693,-0.326236869011099,0.185602816778525,-1.75771507498396,0.0787960015285942,0.251872428137555
"tK(CUU)G3",8.27743148815855,0.550260331986865,1.18606993946523,0.463935821723097,0.642693727185727,NA
"YGR080W",518.766001305286,-0.00935806409157184,0.158329103912667,-0.0591051415078662,0.952868363472394,0.979693155139021
"YGL116W",363.70879324209,0.459821286853273,0.18927607327426,2.42936827090129,0.0151251601511986,0.0799304891063294
"YGR035C",31.1578034968424,1.06801865125542,0.671237173592739,1.59111964186808,0.111582652905925,NA
"YGL201C",1203.81769399627,-0.0612931920959162,0.10987372205239,-0.557851240050741,0.576945969798969,0.786489150650981
"YGR212W",171.105570521963,-0.0377436613557719,0.270706439694693,-0.139426536724948,0.889113103882414,0.953655120042428
"YGR154C",173.488694188659,0.25755618409122,0.272267737077696,0.94596659470425,0.344165624819157,0.608181602709776
"YGL241W",657.430882658651,-0.396206814548604,0.147572389959258,-2.6848302359133,0.00725666548510858,0.0455065248786205
"YGL262W",13.332712120402,0.726458893721619,0.950062073542327,0.764643610088551,0.444483793141366,NA
"YGR247W",246.241562978999,-0.0780967706411933,0.231725348351018,-0.337022993802526,0.736099566534586,0.886401883422079
"YGR199W",1293.33945613531,-0.413912535898679,0.106897153642192,-3.87206321025286,0.000107917954730968,0.00133408509159696
"YGL260W",0.0871586037112448,-1.15262414225357,4.9849467306839,-0.231220954711273,0.817143151539797,NA
"YGR179C",136.684056448969,0.355911515606405,0.311298467639818,1.14331277729965,0.252908751851438,0.509823257871869
"YGR011W",21.9608059328117,1.31603046910911,0.769792619636869,1.7095909151869,0.0873415467656865,NA
"YGL111W",1001.73896137291,0.0575568274339393,0.122804483986675,0.468686692581881,0.639293600276858,0.829097767844003
"snR39B",617.759484435184,-0.26419510667396,0.194637074577813,-1.35737298378033,0.174662727929591,0.411489809173625
"YGR073C",0,NA,NA,NA,NA,NA
"YGR155W",11402.3123095824,-0.354463549195189,0.0600694025047771,-5.90090019901562,3.61523554422493e-09,1.1247399470922e-07
"YGL114W",1325.68463911821,-0.165868003177625,0.113498598526071,-1.4614101436638,0.143902918612151,0.365965642247068
"YGL255W",481.451651999898,-0.317369859357122,0.164540380303547,-1.92882658209269,0.0537523946485331,0.195074514624813
"YGR066C",31.0770782289262,-0.315939816504104,0.613650161381839,-0.514853309567555,0.606655529801977,NA
"YGR233C",799.417533869903,-0.604450663999393,0.128456885218436,-4.70547501577316,2.53275523538629e-06,4.67978026741931e-05
"YGR092W",464.094099139182,0.435149508368761,0.172990232596113,2.51545709742308,0.0118878144842776,0.0666186035031729
"YGL041W-A",37.5195016102701,0.640191454281576,0.565567565269416,1.1319451354616,0.257657501228473,NA
"YGR171C",386.504974342668,-0.129909543107066,0.178022940118103,-0.729734847772324,0.46555227586389,0.709356179280084
"tW(CCA)G2",2.82959585942468,1.19237604619937,2.1184646610386,0.562849155866869,0.573537604642964,NA
"YGL171W",694.089094381677,-0.0684990543033149,0.140764526020908,-0.486621567518657,0.626526536572756,0.819967999907327
"YGL029W",173.951059708979,-0.182959084203283,0.268477332022069,-0.681469391941975,0.495574527772604,0.733020743822055
"YGR040W",924.809747600057,-0.241285218449983,0.122624413885278,-1.96767683371534,0.0491052329819666,0.184072445314832
"YGR220C",295.123789556066,0.145602098045319,0.203625263842796,0.715049278746316,0.474578593723818,0.716874824719842
"YGR268C",298.669126495738,0.19975339477912,0.225483799564408,0.8858880113117,0.375677877034604,0.636164533230657
"YGL147C",10578.1716286278,-0.00102907583466691,0.0629922568938981,-0.0163365449248826,0.986965902792662,0.994871051251722
"tK(CUU)G1",4.78154573092098,-2.56419665364465,1.69583736919024,-1.51205339629298,0.130520279288322,NA
"YGR144W",116.699392998211,0.541773427710533,0.330829236543146,1.63762257946594,0.101500449886792,0.297394156573528
"YGR178C",1510.91157334965,-0.24270578026803,0.102537898343432,-2.36698610161807,0.0179336062582543,0.0899894220844303
"YGR113W",227.412029175572,0.0531906814317819,0.242617457561302,0.21923682642805,0.826465569860209,0.931278292956369
"YGL203C",1132.46108212082,-0.16131507103221,0.115948524584317,-1.39126454269715,0.164145221675177,0.395871335650729
"YGL048C",1951.28771325266,0.130529244049708,0.0942138520450291,1.38545703435755,0.165912761646134,0.397565881565405
"YGR207C",432.354776448561,0.492045084081741,0.173956942621277,2.82854525187291,0.00467600898727872,0.0323279633688405
"YGR258C",480.598753025539,0.0935690262722597,0.166844797772188,0.560814766307667,0.574923819289044,0.785251328496942
"YGL091C",420.36314917991,0.289848374433563,0.178192065951157,1.62660650959068,0.103820695902621,0.301397561977541
"YGR093W",391.915904536598,0.0495314793006467,0.182575770927126,0.27129272985744,0.786165897609934,0.913200822750139
"YGR119C",1054.55700990991,0.10419426108981,0.119942027325696,0.868705185438268,0.385008404447881,0.643756049220211
"YGR213C",78.44025410715,0.283861493703781,0.392844009523327,0.722580685519974,0.469937538020034,0.712991117017662
"YGR061C",13527.4150146633,-0.164984402718094,0.0587385548358956,-2.80879233714601,0.00497277114503724,0.033836595883607
"YGL182C",1.54041004324328,2.81188547614869,2.88132002097878,0.975901828216045,0.329113116065033,NA
"YGR139W",8.40561319314441,-0.401426823990277,1.19262924243735,-0.336589788097003,0.736426155388924,NA
"YGR121C",601.969345284184,-0.173726754869092,0.146522407391097,-1.18566680661601,0.235753907980106,0.490982235820169
"YGL043W",570.153833418242,0.498571562967324,0.161034879440094,3.09604704707961,0.00196119241580473,0.0161509963654508
"YGR280C",363.691743565174,-0.231596171114324,0.183667732514441,-1.26095187185977,0.20732618766108,0.455483189839957
"YGL085W",201.214735625902,-0.0569132883319684,0.252843810744892,-0.225092669519173,0.821907183542416,0.93009929740977
"YGL031C",9815.52088143606,-0.108710420898058,0.0620931821925189,-1.75076259678563,0.0799868118953967,0.254358970252255
"YGR117C",694.721879519624,0.102341200164294,0.139027676158879,0.73612105871165,0.461657028077492,0.706138900187226
"YGR254W",15384.0465250114,-0.062048580137802,0.0615940496775381,-1.00737945406486,0.31375246089084,0.577965059535757
"YGR235C",490.49944547845,0.0989989758302636,0.165660771728857,0.597600595464439,0.550106466816619,0.768420108299592
"YGL124C",351.050971079656,0.0271020673396324,0.188858786583213,0.143504402574835,0.885891834486027,0.953130222169233
"YGR236C",7.61885906609958,-0.286845196550578,1.23818835257923,-0.231665235707524,0.816798034735434,NA
"YGL164C",143.465392901589,0.252477726033599,0.295274859735563,0.855060015132034,0.392517923924675,0.648756781792694
"YGR293C",6.15410269618898,0.592164417166555,1.43197756298835,0.413529116986151,0.679218994158173,NA
"tL(CAA)G1",21.8199947531689,-0.159328739137042,0.728587803881632,-0.218681589628869,0.826898091238912,NA
"YGR264C",6698.75960686865,-0.457007564194471,0.0707252338487936,-6.46173281196251,1.03510748566839e-10,4.3913650907144e-09
"YGL234W",11472.3070809419,-0.225703534125955,0.067762942986487,-3.3307811641381,0.00086602655263683,0.00806946538230657
"YGL109W",15.0018746553583,0.811336017916422,0.905285670070192,0.89622098829148,0.37013474827502,NA
"YGL238W",3693.16626827564,-0.29846912290758,0.0930729442682864,-3.20683014010206,0.00134206213614445,0.0116339751740076
"YGL041C-B",1.89417025012419,1.48899721250003,2.486437066005,0.598847737937089,0.549274424982951,NA
"YGR056W",544.441911498098,-0.0149671102518994,0.164738177977431,-0.0908539261248231,0.927608660340337,0.966416644257768
"YGR201C",294.731165959855,-0.243802751878923,0.202048189023644,-1.20665645684354,0.227564474687085,0.481617935845682
"YGR239C",312.20299732347,0.220446425620527,0.21002458676874,1.04962199432042,0.29389194075168,0.555636349834372
"YGR169C-A",145.704991285189,0.694576358451794,0.29368657541186,2.3650259038151,0.0180288098669988,0.0902246070198333
"YGR185C",4371.5658685942,-0.268704357063814,0.0776492431458695,-3.46048906824545,0.000539195125852597,0.00537276281988352
"YGR189C",8465.28691000407,0.272835080195976,0.068354333904226,3.99148180681939,6.56617264342868e-05,0.000894660992778603
"YGR022C",0.0871586037112448,-1.15262414225357,4.9849467306839,-0.231220954711273,0.817143151539797,NA
"YGR290W",2.7085812467548,1.34138069548501,2.22424531975895,0.603072279648713,0.546460606390542,NA
"YGL205W",246.522729328755,-0.153871953876147,0.221206163814698,-0.695604278030171,0.486676686311132,0.72547519563861
"tK(CUU)G2",1.44125733941761,-0.328504121485023,2.77871482527772,-0.118221603201829,0.905892073109482,NA
"YGL221C",2272.1761674403,0.198099264025584,0.0906439705384694,2.18546542973325,0.0288547380160525,0.127613634497502
"YGL108C",55.3019187389565,0.709638171422504,0.476421218582625,1.48951840040565,0.136350911658309,0.355642806374724
"YGL069C",1.48033752239066,-0.54618099021592,2.77678692796207,-0.196695318865093,0.844065973539848,NA
"YGL135W",21824.1589406744,-0.636793734519385,0.058060900923543,-10.9676860742816,5.46531558466268e-28,1.70032040411728e-25
"YGR253C",1811.20115395578,0.289928749293905,0.0959682144778982,3.0210914193957,0.00251865303423127,0.0199215494232982
"YGL053W",184.782667210762,-0.305595912029551,0.252863043694079,-1.20854320016518,0.22683838934864,0.480262752496176
"YGL101W",597.186961670262,-0.10363239876209,0.152532425716637,-0.67941225136359,0.496876689364467,0.733022182733856
"YGR271C-A",210.437213578752,0.39559462831299,0.24825585506286,1.59349566282263,0.111049040534921,0.314078094442201
"YGR267C",890.045358025491,0.183216459853264,0.1252390893971,1.46293350371091,0.143485575260665,0.365944851160367
"YGR234W",4887.20994449501,-0.773047508326971,0.0710272259193704,-10.8838195258327,1.37670711264949e-27,3.67121896706531e-25
"YGL251C",285.978926495774,0.046905233876408,0.211919584729019,0.221335059411265,0.824831553386117,0.930613581061634
"YGL141W",635.764588178956,0.00242614510714086,0.151418261677428,0.0160228038564422,0.987216199182562,0.994871051251722
"YGL245W",10435.6726331269,-0.104021746148726,0.0634979257357938,-1.63819124708965,0.101381804955268,0.297245082591361
"YGL007W",34.7843980549685,0.66519016494185,0.600958043647246,1.10688287139777,0.268344572366238,NA
"YGL005C",219.730054541234,0.233464769000853,0.241028514184689,0.968618878104851,0.332735380788551,0.597025995647513
"YGL215W",2942.35360583385,-0.00820121295375927,0.0846670095644832,-0.0968643276282618,0.922834137979553,0.964636853420861
"YGR173W",727.46821941269,0.395032927020581,0.137108712833152,2.88116574693031,0.00396207227504004,0.0287404206479589
"YGL249W",16.5329230887836,0.1654434191574,0.851384594864576,0.194322777456076,0.84592315172857,NA
"YGR161W-C",138.462399088327,0.15622997108726,0.293535372527476,0.532235586266989,0.594562838796794,0.80011459044501
"YGR229C",1532.61454247551,-0.0159313541264,0.100328416313543,-0.158792042292504,0.873832718592633,0.948547513918562
"YGR070W",483.088974429424,0.343862243152573,0.163619209442961,2.1016006881053,0.0355882695420723,0.146863897889171
"YGR135W",1600.54527853058,0.210612448000631,0.100203607293842,2.10184497034145,0.0355668583561359,0.146863897889171
"YGL014C-A",0,NA,NA,NA,NA,NA
"YGR225W",8.14412399113677,1.84635313858919,1.34447436091432,1.37328995796808,0.169662223190186,NA
"YGL258W",32.3882755328717,0.988390942882407,0.66334297677039,1.49001493570426,0.136220308829972,NA
"tT(UGU)G1",7.69993731570568,-1.29600426573325,1.17509701575669,-1.10289129182981,0.270074376347769,NA
"YGL139W",2342.95620803293,-0.176536322895406,0.0887888579372276,-1.98827112992279,0.0467817119281995,0.178458846592587
"YGL172W",984.684496599504,0.105915991867216,0.123584114890537,0.857035647024938,0.391425184308428,0.647940003584746
"YGR088W",207.522799200133,0.281858794394955,0.241889916333873,1.16523581746134,0.243923551021428,0.499441274486288
"YGL126W",1103.00161773456,-0.0135459279440868,0.135959564209839,-0.0996320341478889,0.920636460778868,0.963394922288118
"YGR140W",617.356696850561,0.0777152206240554,0.148116845923829,0.524688600674237,0.599799683018271,0.803944046170971
"YGR129W",99.4966949795296,0.294915565482461,0.365962631256287,0.805862512437585,0.420322128594325,0.67395121338621
"YGL027C",1483.99722944721,-0.120208496636395,0.104827518261024,-1.14672653355268,0.251494660715078,0.508454287488096
"tL(CAA)G2",25.6819336016393,0.0163098659738846,0.685077167675053,0.0238073413382545,0.981006284169178,NA
"YGL231C",520.51725560848,0.534732646021886,0.163620602219567,3.26812539966277,0.00108262386420149,0.00971585519155188
"YGL019W",882.614824668378,-0.00559091973334463,0.132975029668382,-0.0420448842710356,0.966462917257997,0.985417420756274
"tR(UCU)G3",6.6063260349007,1.57138185822139,1.42480968126214,1.10287140723905,0.270083012698374,NA
"YGR017W",346.353816285497,0.403232448287669,0.196986893709504,2.04700140549612,0.0406579465434839,0.160966161151442
"YGR107W",31.3664822781786,-0.875068872353583,0.631121810428458,-1.38652928467092,0.165585344515112,NA
"YGL039W",634.474171424212,-0.250340726761525,0.145587269682795,-1.71952346731253,0.085519098320761,0.266207309947894
"tL(CAA)G3",0.668824006130831,1.59877813247215,4.00687036507539,0.399009198402671,0.689886426576066,NA
"YGL123C-A",0,NA,NA,NA,NA,NA
"YGL002W",429.441824450273,-0.397906139683625,0.17203053575382,-2.31299715448796,0.0207227955898534,0.099868894408932
"YGR044C",406.102956366488,-0.0870542112220752,0.174738753867368,-0.498196360540331,0.618345647421134,0.81673112121941
"YGR193C",556.438173652618,0.356840540193124,0.163345030864359,2.18458154683288,0.0289195421590371,0.127613634497502
"YGL033W",37.6640152534329,0.509227215504125,0.56598367295661,0.899720680711516,0.368268914862305,NA
"YGR165W",549.922418015602,0.0164627980200055,0.159687041018563,0.103094139104824,0.917888256555907,0.962909002806691
"YGL030W",9486.99462004602,-0.284336089024329,0.0659208804560232,-4.3132932548438,1.60840546258728e-05,0.000248814104709634
"YGL128C",114.612552075374,0.382292621817377,0.359590468239565,1.06313335748012,0.287721478964729,0.548787562058067
"YGL063C-A",0,NA,NA,NA,NA,NA
"YGL007C-A",16.6138959439959,-0.949745947295496,0.806576103504802,-1.17750320542424,0.238994718886671,NA
"YGL175C",153.900864732975,-0.0826840091444934,0.278784962756291,-0.296587048049554,0.766781800345651,0.901149649934029
"YGL223C",496.46069877087,0.236786508114199,0.161496701565535,1.46620027417781,0.142593733943286,0.364789817305802
"YGR190C",175.811459571371,0.0215502445168094,0.277862371083048,0.077557261290225,0.938180240477547,0.971847825873892
"YGL004C",271.994771613164,0.128710894074192,0.211811717661264,0.607666542226101,0.543408657742628,0.76285080535205
"YGL148W",4697.2523727001,-0.0704365026804994,0.0816014075733131,-0.863177545279683,0.388039857606308,0.645415706898931
"YGR281W",1916.08408543817,-0.269339216708169,0.0940317029292343,-2.86434477221864,0.00417872909794253,0.0297735822432061
"tH(GUG)G2",435.163047365705,-0.723005301469645,0.183237265657101,-3.94573286649361,7.9556270885621e-05,0.00104092317046607
"tF(GAA)G",25.4213273614702,-0.42436192984979,0.681994891647397,-0.622236229401543,0.53378654660667,NA
"YGR078C",764.363134558884,0.138041986603725,0.175925434386007,0.78466190568466,0.432651823525446,0.685001473492365
"YGL133W",1147.95119569636,0.0109827622488251,0.116454312345757,0.094309622611629,0.924863206247967,0.965529143103758
"tV(AAC)G2",39.4584312193521,-1.17451055918842,0.537490083280474,-2.18517623994103,0.0288759269333916,NA
"YGR295C",1437.36636975918,-6.755691285582e-05,0.104182781310383,-0.000648446048436289,0.999482614945698,0.999560245959723
"YGR048W",446.843811235541,0.32570103366032,0.170274419233392,1.91280073147034,0.0557735674912184,0.198937565573773
"YGR065C",841.872645335803,0.0591354301114612,0.133226217520722,0.443872318916984,0.657134898723835,0.839214465873085
"YGL051W",115.422082123274,-0.290407883958462,0.320489114811198,-0.906139617657663,0.364861958186525,0.627500831204348
"YGL220W",1343.14348811656,-0.310984258784685,0.105144979500382,-2.95767102017034,0.00309972747335981,0.0234573970956959
"YGR019W",868.577187456234,-0.026229214127329,0.134612581669464,-0.194849647796918,0.84551065378319,0.939449230225497
"YGL010W",348.709658837975,0.100497302748133,0.199057942815848,0.504864570217649,0.613653960199492,0.813749035547514
"YGL090W",132.967269618715,-0.0715642605921829,0.297644854971901,-0.240435066814573,0.809992995971028,0.92266254316684
"YGR054W",4405.68436849448,-0.249713233316677,0.0884048381766975,-2.82465573679991,0.00473314403049098,0.032682622158754
"YGR174W-A",2.92585108287956,2.2269441704646,2.16414770912628,1.02901671686896,0.303471819490464,NA
"YGL032C",415.753688593196,-0.0668952991217939,0.173087369834374,-0.38648284496902,0.699139105276797,0.865795728101969
"tE(UUC)G2",0.545197306453746,1.30524218589198,4.35723870182929,0.299557190966841,0.764514941986433,NA
"YGL179C",178.789852454215,0.621874036164323,0.264620675954262,2.35005837666218,0.0187704669606178,0.0930519576662411
"tE(UUC)G3",11.3462708654046,-0.937906356266898,1.03735113202669,-0.904135858447946,0.365923366342839,NA
"YGR002C",267.429433391516,0.458526479520768,0.230896941348632,1.9858490841957,0.0470500837026532,0.178509802665893
"YGL134W",306.579128492665,0.314078440823988,0.20205218653524,1.55444217758668,0.120078979098854,0.328661917377118
"YGL235W",4.4284342894565,1.37908846434113,1.71684898056186,0.80326719470096,0.42182031482597,NA
"YGL006W",589.9375045356,-0.241347702770385,0.159386221202776,-1.51423191383234,0.129967030133246,0.345427086494846
"YGR028W",377.650579296162,-0.0205919251671043,0.184142288386963,-0.11182616088615,0.910961244231453,0.961640014916402
"YGR283C",456.547643174941,0.230434780093454,0.182273463135252,1.26422560985998,0.206149061278048,0.453787241807024
"YGR249W",78.2795781382513,-0.282090462122213,0.38454146116643,-0.733576195572117,0.46320707335711,0.707387177209004
"snR82",14509.2124103213,-0.490136376820481,0.067833820534396,-7.22554579646522,4.99093239967025e-13,3.0379588519732e-11
"snR7-L",2.89645169725121,-1.32465213557552,1.94083107619928,-0.68251799541956,0.494911467788219,NA
"YGL232W",433.741972013953,-0.130089416201014,0.174730580113471,-0.74451430377289,0.45656539097901,0.702408293813862
"YGL157W",818.07534778069,0.358470208182909,0.138953609417131,2.57978335133995,0.00988623161350553,0.0576096743346836
"YGL118C",7.78679012276412,-0.522691534241725,1.40243144551922,-0.372703803748646,0.709368905138835,NA
"YGR012W",485.620083648517,0.465489086771823,0.167445987253118,2.77993575365989,0.00543696538523923,0.0362033366912482
"YGR242W",32.3889068955098,-0.798498503592704,0.584221281276564,-1.36677407890368,0.171696129966263,NA
"YGR014W",12813.1567847522,-0.162404542693607,0.0627807186729787,-2.58685383229784,0.00968566693589131,0.0567460009377184
"YGR038C-A",0,NA,NA,NA,NA,NA
"YGR161C-C",0,NA,NA,NA,NA,NA
"YGR027W-A",0,NA,NA,NA,NA,NA
"YGR109W-A",0,NA,NA,NA,NA,NA
"YGR027W-B",398.004573085795,-0.252776623815596,0.193212069277429,-1.30828588897643,0.190776359496347,0.434111179674742
"YGR038C-B",16.0229131162845,0.427672819985569,0.907021820195133,0.47151326513133,0.637274249105816,NA
"YGR161C-D",636.06987993605,0.447310746784287,0.150748162822173,2.96727162978396,0.00300455390949167,0.0228918393104128
"YGR161W-A",0,NA,NA,NA,NA,NA
"YGR109W-B",451.043942050105,-0.269634605345121,0.177162749426115,-1.52195992791121,0.12801912169726,0.342422697641126
"YGR161W-B",2.83802331046267,-0.310603329534583,2.00198663270353,-0.155147554164803,0.876704993231688,NA
"YLL050C",4333.66415117418,-0.337031519810444,0.073857688232859,-4.56325574052425,5.03664002891476e-06,8.65189698218486e-05
"YLL032C",433.320524838305,0.149713171711335,0.17198632227758,0.870494640089478,0.384030147073919,0.643112686487423
"YLR466W",4.06887912183402,0.518611981786384,1.7004585125253,0.304983613517397,0.760378632669699,NA
"YLR054C",67.2140088642262,0.200265171857015,0.428224940033367,0.467663494427509,0.640025250893749,0.829185949794266
"YLR437C",539.234941004092,-0.0199963451555695,0.161459521614003,-0.123847419809494,0.90143608522502,0.957882747108181
"YLR217W",2.74727765438579,-0.704186295212895,1.99476225803742,-0.353017655299795,0.724075204579586,NA
"YLL056C",109.789470288372,-0.214300907071974,0.327691562600522,-0.653971391180495,0.513130237370405,0.743929535891958
"YLR128W",123.59468510957,0.74795906595141,0.322096557571822,2.32215790069296,0.0202244349201747,0.098958074821356
"YLR279W",13.2126858639645,-0.643754412261206,0.931988371525475,-0.690732236505818,0.489733827020795,NA
"YLR075W",10601.66876378,-0.159800057339184,0.0797353842991202,-2.00412976928422,0.0450561612572191,0.173770318898366
"YLR052W",228.354238735803,0.164319586207568,0.229832772358502,0.714952809041766,0.474638203787727,0.716874824719842
"YLR159C-A",0,NA,NA,NA,NA,NA
"YLR025W",262.673733154064,0.307142126169528,0.216871434404669,1.41624058056636,0.156705078263275,0.385604939490038
"YLR049C",315.115895996451,-0.242206841088981,0.208579844207315,-1.16121882250637,0.245552922077578,0.501311105954952
"YLR308W",7.65986877650028,1.03213966446332,1.34074989647874,0.769822669518055,0.441405090448362,NA
"YLR032W",521.973890844714,0.249314539991771,0.19622881355771,1.2705297222747,0.203896002473421,0.450776791887547
"ETS2-2",1.09523501157984,-2.79795347387829,3.52222354087594,-0.794371351337475,0.426979277197308,NA
"YLR251W",189.375404697939,-0.192655181673354,0.265953652080714,-0.724393818870688,0.468823993530476,0.711880250480115
"YLR321C",353.362408530448,0.145993329797671,0.18779270715924,0.777417462084267,0.43691251334122,0.687823008157029
"YLR327C",278.255728467316,0.861694913164628,0.218705533392754,3.93997764847214,8.14892011746288e-05,0.00105879240505318
"YLR154C-H",0,NA,NA,NA,NA,NA
"YLR247C",1314.15160128699,0.244070196873592,0.118382019789833,2.06171678188037,0.0392347078853431,0.157163350613678
"YLR167W",25896.839649818,-0.102305040509574,0.0641851283198696,-1.5939056785823,0.110957162375845,0.313976811169647
"YLR220W",1402.71657961549,-0.206680945613235,0.103474041058451,-1.99741832346611,0.0457797589537445,0.175823357070012
"YLR455W",367.106194717002,-0.106840802433799,0.187686850500705,-0.569250334526753,0.569186266272737,0.781517035750622
"YLR282C",13.0437798419415,-0.643031239805104,0.912745063109101,-0.704502566811738,0.481119852128792,NA
"YLR094C",443.058554483679,-0.12133638189427,0.169720951445779,-0.714916931944218,0.474660373828293,0.716874824719842
"YLR272C",904.179051791428,0.0464393675787053,0.129881059839461,0.3575530384192,0.720677827726012,0.878684048609987
"YLR264C-A",1716.72034883189,-0.469955361410892,0.112539529278898,-4.17591369381188,2.96792339221468e-05,0.000427258894509055
"YLR338W",4.38452709868501,-2.16478426302037,1.66401559115484,-1.30093989174584,0.193279030090489,NA
"YLR181C",304.007805427705,0.0745611084635779,0.203014344347569,0.367270148832076,0.713417518363202,0.874237859083233
"YLR458W",1.21402131258458,2.45958416745951,3.15335463188669,0.779989710826755,0.435396931506645,NA
"YLR180W",7954.79220303796,-0.727650671482635,0.0705135929238447,-10.3192964832824,5.76439712587894e-25,1.11312496223869e-22
"YLR250W",963.039730058429,-0.330050130162858,0.13249540264719,-2.49103080988944,0.0127373074006008,0.0701573588478517
"YLR222C-A",10.2458966709149,1.30197194142693,1.12347276085252,1.15888162739162,0.246504438821812,NA
"YLR424W",195.274380935244,0.274312136274991,0.248512005335152,1.10381844895197,0.269671900247592,0.528377486621365
"YLR253W",655.927390723715,0.0056910501278171,0.143256773956046,0.039726220063864,0.968311397584932,0.985644590186079
"YLR390W-A",5604.4543881286,0.113295033795336,0.0760403332605685,1.48993342003258,0.136241743129372,0.355557296130112
"YLR233C",253.578931605434,-0.0442380165856574,0.220570039508121,-0.200562219077033,0.841040902540015,0.937424275929661
"YLR347W-A",0,NA,NA,NA,NA,NA
"YLR117C",271.38310625613,0.504766291790592,0.218207627373926,2.3132385327925,0.020709528095505,0.099868894408932
"YLR110C",66337.1500917718,-0.037742592676253,0.0821314643322109,-0.459538777046385,0.645847312490485,0.832009420277598
"YLR072W",668.630514978338,0.0457077237939338,0.14008719525827,0.326280526279831,0.744212120517759,0.89077906255076
"YLR069C",1124.24671950655,0.122627111662472,0.113308763541689,1.08223854739491,0.279146544215609,0.539227543155367
"YLR403W",1508.45444417776,0.133770196666192,0.112675826873159,1.1872129131724,0.235143648607321,0.490889271412912
"YLR008C",810.230122602489,-0.227561037290243,0.138535946677212,-1.64261365189541,0.100462894364471,0.295694786035516
"YLR231C",627.715672736272,-0.329539513825487,0.148253928371392,-2.22280459914665,0.0262289788382951,0.11951365459272
"YLR264W",2974.48805514151,-0.525815895670498,0.081265407755884,-6.47035325596365,9.77740655350724e-11,4.17965470989622e-09
"YLR164W",98.0692622517189,0.0733947106496629,0.34476898866042,0.212880836338656,0.831419910170594,0.93281753565776
"YLR079W",412.532026276895,-0.0647603695635716,0.190775400155544,-0.339458701230719,0.734264203626104,0.885417644338109
"YLR103C",288.697881859584,0.499679617850037,0.209495005672302,2.38516243500167,0.0170715816685634,0.0870681760873907
"YLR170C",0,NA,NA,NA,NA,NA
"YLR228C",578.91747631313,0.0949740268490964,0.153928346209872,0.617001541221038,0.537233709147165,0.757888413036548
"YLL036C",515.645961851104,0.0530614006168224,0.159163250623549,0.333377211190054,0.738849563071337,0.888191469519625
"YLR467C-A",0,NA,NA,NA,NA,NA
"YLR198C",0.472261114522064,1.10774931816509,4.64675697368098,0.23839192030901,0.811577133474226,NA
"snR61",158.281438029294,-0.5531786581601,0.271625148588073,-2.03655170014839,0.0416949871651898,0.163739080031601
"YLR411W",116.010428452619,-1.02687526114358,0.32546225886382,-3.15512853849284,0.00160427409158944,0.0134893917611124
"YLR056W",7261.48107667275,-0.0136761814913546,0.0687271003909119,-0.198992557718368,0.842268566258465,0.937900968591649
"YLR429W",1386.57944897182,-0.139372583901775,0.104175657826363,-1.33786132777848,0.180941645620577,0.420096689666349
"YLL060C",93.2056020921313,0.281147617170794,0.362172716435068,0.776280499365553,0.437583384537449,0.687946926841582
"YLR310C",2600.61378620166,-0.0588686447715287,0.086516151024635,-0.680435318427032,0.496228864255252,0.733020743822055
